"Age","WA_Tjul","WAPLS_Tjul","MAT_Tjul","RF_Tjul","ERT_Tjul","BRT_Tjul","WA_Tjan","WAPLS_Tjan","MAT_Tjan","RF_Tjan","ERT_Tjan","BRT_Tjan","MinDist"
1721,14.0003102437969,13.651024218091,12.0339528953488,12.947015,13.1494631666667,11.7259518192023,-5.51268680431732,-6.05076152681257,-6.86241229005163,-7.8663675,-7.1641215,-7.09768931786187,7.22810776129127
1991,12.066210971273,12.3886185636645,11.6457795962944,12.9081448333333,12.7838225,12.2602768839059,-7.1655940142561,-7.5962666963527,-7.82499986990279,-7.00412166666667,-7.94432616666666,-7.26704955737918,6.53226378329182
2352,14.7341378665268,14.2935426639753,13.1728376484506,15.2522913333333,14.4346391666667,14.812393096367,-6.94705588791262,-7.47519972726575,-7.12927146106842,-6.94321433333334,-7.02858033333334,-6.6728263722791,7.38599513185501
2713,11.3672761041643,12.2932465834274,10.9765252069342,12.5464913333333,12.4091471666667,12.203605833418,-7.26832071059767,-8.00625073411975,-8.36507053726239,-7.19860266666667,-7.6613905,-6.20691441926717,7.35677929092031
3081,12.4408048367783,13.3065037264822,12.0757275773343,12.5982316666667,12.6239786666667,12.2899470045403,-6.79676369782048,-6.04695907210357,-8.43576187321483,-6.16849216666666,-6.98479333333333,-6.39501316603123,7.97411802040364
3458,11.7105160840789,12.2874535117657,12.2026645907228,12.6119413333333,12.526003,12.5214550646098,-6.76461798419729,-6.38365578826486,-7.13279953942501,-5.08648266666667,-6.3971855,-4.12642256669242,7.7628110446826
3834,11.9342575770073,12.3456047419424,11.6841541592571,12.4882998333333,12.2570896666667,11.2400030325016,-6.80374038935559,-5.18297368053279,-8.27915700221947,-6.03128533333333,-6.78096233333332,-5.97401742095265,7.8699799915012
4210,14.8756118053607,14.4095831786976,14.3960885820783,14.739479,14.4635868333333,15.5982580593679,-6.60123105133995,-5.6449285758798,-7.68202303809742,-5.81068583333333,-6.8247365,-5.56837315591356,10.7831974611265
4586,12.223970019766,12.7772396159761,13.1350918266897,13.1917831666667,13.4238203333333,13.344791659015,-6.68251081920474,-4.91563248039118,-5.59278104476101,-5.86089933333333,-6.2036725,-4.40609699871137,10.7588888308065
4895,12.9409259412351,13.2314737147962,13.4844060256689,13.1158505,13.1942311666667,13.5286946772448,-5.96612547361479,-4.23500001346369,-4.38143753354342,-5.83107733333333,-6.40496683333333,-5.31260425941579,11.5582276780151
5165,14.6416547018402,14.1031380035902,13.7735161735081,14.6278956666667,14.2069306666667,15.1813391827178,-6.3066562149905,-4.63876813209806,-3.14996786702759,-5.30042283333333,-6.37130883333334,-5.55644381695948,10.3001698422646
5434,13.7068006914271,13.8005443392386,13.637221614707,13.7774126666667,13.3763898333333,14.3248925915778,-6.8695246490678,-6.33038099776894,-4.55630947013574,-7.22038633333334,-8.35484950000001,-5.45511600887444,7.48380699635847
5703,12.6606792711295,13.0692681212623,13.0090053870908,13.9836108333333,13.120742,14.1127646462749,-6.95707763948598,-6.36785444466978,-5.4730195366586,-5.95120916666667,-6.9882535,-4.80688063103942,6.75818521947476
5972,14.0040677576758,13.8974889282333,13.889404228627,13.956464,13.5115903333333,14.310476242114,-6.75924125258858,-6.17936648842749,-4.77382072111273,-6.62489916666667,-6.9093515,-5.56162560116851,8.79798205939572
6265,14.5886919868745,14.4380850428379,13.1776010530754,14.0720001666667,14.1133243333333,15.3001077806965,-6.56466378920893,-5.12093243892749,-3.39344642178897,-5.99395866666667,-7.11095983333333,-4.83139325004299,10.3098672773069
6581,14.3198600147597,14.3203055778918,14.0792557627931,15.0754685,14.7873205,15.7400674781896,-6.52532308756741,-4.59621363715248,-4.96793126477438,-6.5854615,-6.77980166666667,-5.1518243383483,8.08201131609605
6897,13.9435946593154,14.2645759680568,14.2313528300478,13.550237,14.2296553333333,13.5014884478156,-6.41875337836477,-4.14226794728928,-4.77474355091421,-6.30017816666667,-6.90981766666667,-5.96866747831342,8.65572045193993
7213,14.5986095616024,14.6526376726861,14.6256456024961,14.5805581666667,14.725067,15.1337289578517,-6.7031431926981,-4.70898659567902,-3.49738877387666,-6.0146135,-6.8247675,-3.29235305335518,11.8749844419928
7530,15.0366787605033,15.5193327993216,15.9315402253771,14.8575998333333,14.8717301666667,16.0370043405952,-6.32714686715682,-4.16458380932935,-5.31677383899964,-5.1344965,-6.172941,-4.50507139669975,11.5903224347951
7869,11.7922246362125,12.9991077182647,15.7448638525224,13.3592775,13.3226896666667,13.4409791983989,-6.8025368206013,-4.52613752533559,-7.13215919718875,-4.180944,-5.75953516666667,-3.25225897544701,7.45537824498997
8141,14.844351786813,14.668222883497,15.7809799461859,14.6468311666667,14.8985766666667,15.673557452334,-6.65500596301535,-4.95913880835886,-7.11567021774625,-4.74288533333333,-6.1163295,-4.94888648179465,9.0445592763825
8594,14.9035570804139,14.7204044823271,15.4543525264382,15.027111,14.8901618333333,15.4955106263602,-6.70433196195051,-6.09068990538005,-8.03046343865025,-6.07628966666667,-7.081395,-5.84405997050724,9.71327106598039
8956,12.2472569941432,13.347854305238,15.329718312759,13.3231066666667,13.4576738333333,13.8208055884535,-6.77926473025223,-5.28378849335915,-5.20144972259721,-7.23695433333333,-6.92704783333333,-5.58377051029696,10.9777122120899
9138,14.8048040166258,14.6482090033993,15.9177662774961,15.0422061666667,14.8383968333333,15.4191308181777,-7.09553929104358,-6.82190475868741,-6.58536574765126,-6.3627055,-6.68211849999999,-3.77892041002304,10.4737620875012
9319,13.8013585053517,13.5866330875642,14.2687531253138,14.6873888333333,14.5414005,14.7967408692968,-8.09667271789946,-6.9205051598536,-10.1935850689294,-5.49218233333334,-6.31498466666667,-2.73310445021051,10.1492538756003
9500,13.7560671081275,13.5384116320998,14.4761377634899,14.3559488333333,14.3192666666667,15.1575178586426,-8.01298768234793,-7.65703522778859,-9.19001580487857,-5.19259483333334,-7.05524566666667,-4.73252482748987,10.1798020219671
9704,14.2358876001214,14.096757800159,13.6289335305786,13.9125535,13.7047103333333,14.1735840310042,-7.1273966282521,-6.6537994638006,-14.872972978149,-5.74380466666667,-8.0480665,-6.22341905978614,8.74041803548884
9932,13.6676412762734,13.7668833725679,13.5368842279349,13.9361183333333,13.4917761666667,13.7920363220636,-7.81951391777029,-8.53894124174164,-14.9081555990236,-5.45547566666667,-8.1833485,-6.47727251158139,6.63190118524559
10159,11.5393829429171,12.2849522314931,12.9908178059696,12.4942705,12.8574656666667,11.660465523096,-9.24422367974084,-9.62796399509918,-14.2138980675587,-6.77354833333334,-7.98418016666667,-8.18482800298042,6.3891909868348
10386,14.1062926254219,14.2757832531021,13.605356833225,13.5961791666667,13.6023946666667,13.6425848224742,-8.30740942519219,-8.97837078596524,-15.0028014764096,-5.83921366666667,-7.73166616666666,-7.50199215971308,7.96737895197186
10613,13.2582052120746,13.3519576325634,13.4057037141522,13.168097,12.8434825,12.790295302542,-9.85499155952653,-9.15350198764512,-15.1937841232546,-7.74328833333334,-9.12170716666667,-10.2208504765817,7.68326135104786
10840,12.0738330558679,12.8441756821383,13.36152014105,13.0865935,12.7341456666667,13.1284421574768,-11.9409891147453,-10.7278300713299,-13.9021882743525,-7.5094625,-9.24721133333334,-9.87712153546728,7.71462760170601
11068,12.6188926007746,12.7316288605618,12.8829887520764,13.0421575,12.9949791666667,13.2178744600072,-8.77504968292929,-10.9070801132772,-12.6134220360641,-7.64048433333333,-8.247373,-9.33548138339076,9.24056490144002
11295,12.0702444595604,12.6964178505068,12.1131041142071,12.691034,12.4843083333333,11.75834632703,-10.0967045710052,-9.46661496048922,-12.0691245887884,-6.900031,-8.020805,-7.2146815571362,9.01247782368315
11532,12.3683666579706,12.7768755952728,12.2018875546501,11.7619361666667,11.8769555,10.781165702234,-7.24767160512875,-8.35215951289375,-12.4513819447718,-7.09323583333333,-8.09355866666667,-8.02130841041421,11.1488860513937
11851,12.4375299912597,13.0453638622892,11.5227169238479,11.7206886666667,11.7870848333333,11.023280229104,-8.06683858905889,-9.3975899501088,-12.490179683772,-6.4266565,-8.20434316666667,-6.36398783653554,9.65951595634957
12170,11.9550990528237,12.6026611949321,11.8382313991738,11.8103068333333,11.4836495,10.4559333450693,-8.74434493037113,-10.519160264143,-13.4120634707487,-7.25827783333334,-8.67192166666667,-8.06800670567445,8.36765795706922
12489,12.6748362535605,13.0489501904496,12.0748234724774,11.9319588333333,11.8306336666667,11.5703347846092,-8.73683507871371,-10.3737880259451,-12.7694147616087,-8.35955016666667,-10.2656543333333,-9.27187868233862,5.66041089714131
12808,12.6402490968458,13.342340857538,11.9877866670906,11.8849193333333,11.8788096666667,11.9158771155017,-7.8194875663421,-9.79980587482934,-13.1634630880708,-8.0536665,-8.67106083333333,-8.35152593783253,8.75830978148824
13079,12.517568682838,13.26418144841,11.8371065684044,11.9416783333333,11.9858108333333,11.8007329999779,-7.4493947399894,-9.35652488673503,-12.6740277029581,-7.2002275,-7.38062933333333,-6.54132704906162,15.4079446507553
13398,12.1488984900748,12.8552563470772,11.5235046818419,10.9023803333333,12.0527905,11.3129670127218,-7.07910395769794,-10.1285654545037,-12.4580520944906,-7.14199433333333,-8.61510983333334,-7.42643283246859,10.9900550704121
7647,16.5312887885292,17.4946630827747,16.4397505322056,16.0773323333333,16.1956415,16.3021035125496,-3.08354180298753,-2.4467859104288,-7.43594087203179,-4.2204745,-5.16737083333332,-5.46447886057717,17.1718715737826
7803,16.6252214060243,18.6773082166212,16.7020994427347,16.999585,16.877793,17.5483632469259,-2.84487465575561,-3.66019165575998,-7.72851726142393,-5.28177416666667,-5.72567466666666,-5.82607338209791,19.6964499472448
7958,16.5671760859335,17.8242730333952,16.443317032827,16.1319025,16.1986385,16.4194382066383,-2.77548163086484,-1.45430544043073,-7.1328548431017,-4.0510605,-5.08256466666666,-4.66013949443077,20.1173880822756
8113,16.5058783864686,16.8235553595268,15.9871397329235,16.2701241666667,16.4182441666667,17.4867485741184,-4.66274321041052,-5.0204900616409,-6.60419627822815,-5.0559705,-5.978349,-4.48903424965226,12.097775953353
8268,16.5424771163003,17.4563552255583,16.454610123379,15.9869401666667,15.9928608333333,16.443088257966,-3.97562846405393,-3.46427587779773,-6.86207731974434,-4.74310733333333,-5.50979883333333,-4.29357612537287,15.7581710669798
8423,16.6099568938031,18.4041780320639,16.4612719375837,16.1835691666667,16.2312868333333,17.1866356088951,-3.37333919892959,-2.82471006678493,-6.87921307704294,-4.35744883333333,-5.67949933333333,-4.35764376573342,17.2142299030124
8581,16.5587855652698,18.1976066221407,16.2901557291125,16.1967258333333,16.3185936666667,16.669833817047,-3.73068942616877,-2.81130428076852,-5.82060891814676,-4.5481695,-5.53312716666666,-4.46934434644084,20.59044778149
8766,16.5630325119562,17.9337299931028,16.7308432096908,16.0597841666667,16.2295306666667,16.6284149480592,-4.17062998785989,-3.38106923863076,-7.60342525315497,-4.167106,-5.75969683333333,-4.28200179566412,14.1809131265754
9004,16.5727005147059,18.1620331733457,16.5265868200818,16.1668905,16.188453,17.07401956402,-3.84814766365493,-3.26106395674416,-7.24809117018679,-4.7146715,-6.03536999999999,-4.55746655895547,20.0209399820966
9327,16.5533049922855,18.2720520777797,16.0939983124219,15.973887,16.1699883333333,16.443616901844,-4.1809178664275,-4.08344399065777,-6.33003846347769,-4.94658733333333,-6.44880133333333,-4.56369517555807,16.977113399491
9487,16.504435329173,17.3362397786921,15.1363343922348,15.566278,15.4249353333333,16.5529270720019,-4.04080179990886,-4.09649458808052,-4.56281324685639,-4.91084316666667,-5.920562,-4.53944765423298,17.54045741636
9695,16.2513104835266,16.330877682648,15.1421394791229,14.4431813333333,14.1249101666667,14.9170868074769,-4.18666404181447,-4.02639731809737,-4.48073283249689,-6.02263916666667,-6.71581650000001,-5.35767089423507,20.0948117251541
9948,16.2856293959499,16.2360419894523,15.464355719026,14.5974975,14.6910613333333,14.7589299859983,-3.93109386079575,-4.50151395211106,-4.70441510116387,-5.41677133333333,-5.945242,-4.55133332100689,17.7891163562779
10210,16.1524969723307,15.7623047994542,15.4341682022761,14.3381976666667,14.1558483333333,13.7367621257705,-3.71898905427236,-3.04361556487027,-4.65771727701603,-4.54912366666667,-4.88450516666667,-4.60002916070233,22.0302753317004
10449,15.9757441376903,15.6933453860857,15.4491825516561,14.5291383333333,14.2335363333333,13.7845720249001,-4.49101176004004,-4.02730168328512,-4.72180443911756,-3.68256983333333,-4.26939816666667,-4.37974848724389,20.2451730478125
10660,15.2645098528951,15.3562477473049,12.0121658216729,14.2002321666667,13.8438731666667,13.7663440442516,-6.58039210942024,-7.94001287638549,-11.1111859889815,-5.54553133333333,-6.799859,-6.30989408070657,14.6653915768901
10850,14.7872219616544,15.0181632641336,11.5745352641088,14.0651941666667,13.5276605,13.5976495930488,-6.93034036986083,-9.29220809032664,-12.9630537890534,-6.14376916666667,-8.06517683333334,-6.98423681625867,8.70862908344219
11027,14.2788165419919,14.4707042163186,11.3990158648922,13.1680178333333,12.566388,13.1984742333456,-8.16281030211045,-11.8417427656287,-11.704876433012,-9.68608366666666,-10.6487551666667,-9.2749533280562,5.52163193635476
11191,13.4133298476433,14.0946129550448,11.7089452286662,12.053386,12.1070851666667,12.1416602380683,-9.52693364814861,-11.3731339020365,-11.3707738065124,-10.431571,-12.0703008333333,-9.08704971800094,6.36517499136427
11335,11.6838383080508,12.1106537107581,12.2045444716391,12.2609931666667,11.9615825,12.4272769863463,-9.93318839477393,-10.839965280178,-9.97934450518412,-8.9336825,-10.2876206666667,-7.71389233753708,6.72406883745578
11457,11.4511943876489,12.2010245407506,12.1228944047836,11.8791686666667,11.6728113333333,12.1283121695746,-11.5941684779153,-10.9343448228054,-9.82216738799553,-10.1366903333333,-12.1810306666667,-8.92296898947551,5.92746953273148
11563,11.1821690222939,11.5879421770668,12.1197657534035,11.8434123333333,11.7854356666667,11.6285455365593,-13.1134618743797,-11.3401468488449,-9.76595525363012,-10.0148195,-11.18198,-8.16657230302218,5.27177082524755
11659,11.4340672028819,11.8030012549082,12.0207535322181,11.6826595,11.7294598333333,11.0703284396278,-10.5708258809187,-10.305903710142,-10.3357773338146,-8.237039,-10.4433503333333,-6.51811448042153,9.73477472644801
11755,13.1739410558651,13.0039424995334,9.74286036954934,11.4980773333333,11.259533,10.7915553470477,-7.44453366798663,-10.5675785957322,-10.3965550640765,-9.33562516666667,-10.1341466666667,-9.15638221593062,11.0234580723057
11890,13.408847387296,12.7838797092906,9.60236141981548,11.9711191666667,12.2719733333333,11.4653313408412,-8.17205879355734,-13.4634352483498,-9.84375537390266,-9.966615,-10.8985646666667,-11.4076951585446,14.7868440365871
12083,15.1651944785423,14.3092060307435,10.7540322467116,13.2113168333333,13.4988915,10.209249348918,-7.00344082714401,-15.3750670402382,-13.8984820252778,-9.61790066666667,-10.4094685,-10.3601301092346,25.3114719645853
12224,14.9416685417204,13.5897965370687,13.7814426658102,13.0480361666667,13.3807861666667,10.7562804212003,-7.15643717826606,-15.2310032651098,-12.5772024459767,-9.49402916666667,-9.49167083333334,-12.1781696243136,26.2058587263851
12309,15.418514361229,14.3718555123577,13.6448137203807,14.650638,14.1199731666667,13.5119990665143,-6.76027945960883,-13.5682089604232,-13.4993586604185,-7.48003166666667,-8.11129233333334,-8.36974349016044,32.3039192789844
12373,15.4233586401163,14.435600668959,14.1658580933326,14.3540231666667,13.7931051666667,12.6937393056329,-6.96410071297835,-14.8449349306573,-12.9628596439647,-8.4903845,-8.864021,-9.29716813989429,33.2173281350285
12446,14.9138178532443,14.2731925025011,11.8222278433472,10.6126115,12.8643241666667,9.82890132711055,-6.83454002148848,-13.2684144326781,-13.2173845691626,-8.22708233333333,-8.71210450000001,-10.3524540130299,32.3010843727916
12545,15.5503715152551,14.7681810192628,17.7180300861667,13.6502341666667,13.2953418333333,12.6271663633455,-6.9893658974285,-15.2505859236922,-12.8114260630971,-8.68612483333333,-8.55312783333332,-9.01428467964767,29.3072457835842
12671,15.8061194925128,15.556944202253,17.7079811976388,12.8508755,13.5654736666667,11.7337427000983,-6.88739935685312,-13.977335421863,-12.8354223735191,-8.324329,-8.47687266666667,-9.73745253085468,33.6251560443458
12823,15.3285718454086,14.9259232790936,15.8179124788568,13.7938666666667,13.7496523333333,12.4670905973568,-7.30186620403706,-14.6957231633747,-13.1566064934025,-9.6909985,-9.40902850000001,-11.7401516852783,30.410701188263
13002,15.5693414766557,15.011552929239,14.9843418607538,14.2933626666667,14.0676178333333,13.6336096184247,-6.79862629065805,-12.8941630778305,-9.9350797798243,-7.672479,-7.74369633333334,-8.01111111235297,30.1095790579862
13230,14.6252838249755,14.3003891182707,10.0596223231742,12.9679031666667,13.5294655,12.490120757125,-7.31010670432794,-11.9258432405927,-9.80534856266466,-10.0680406666667,-9.83342166666666,-11.8802687648248,11.9758953541223
13515,13.7968399449869,13.4836592331989,10.4003936580777,12.043579,12.7630388333333,11.8269622611897,-7.66881491626873,-12.9424291517215,-10.5267281689848,-10.2434141666667,-10.6000181666667,-10.7590481049399,11.2014350067966
13827,15.0639228432491,14.8177953020091,10.1859713053057,13.4338503333333,14.2134665,12.7475636895615,-7.00585664506847,-12.7853028420015,-10.5147417101686,-7.772942,-8.96668683333334,-9.19686341164345,17.7636418335467
14150,15.4715652663386,15.7740692032223,14.1700834995579,14.2728801666667,14.9883705,14.2632925550024,-6.89005407319302,-12.8295779135207,-12.9636093819814,-9.473209,-11.0121505,-11.7672641047412,18.4828546796915
14466,14.6372072444718,13.3382669963647,11.4627252252561,13.5037301666667,13.4800121666667,11.8344701667383,-10.1904225736332,-16.1840119115551,-14.158439281725,-10.7259788333333,-11.7434635,-13.3506620189387,14.845313586179
14764,15.4389058763145,14.9878142585848,11.740943681516,14.9219708333333,14.752161,14.9765111402577,-7.11635727612314,-13.6728634507294,-14.5458770601744,-8.28771233333333,-9.753109,-9.80003661778876,19.2642320193892
15056,15.3136607156122,15.768442539448,11.3981441343038,14.8718163333333,14.7860566666667,14.5789132612122,-7.15531585848974,-12.6013707173643,-13.5631732763635,-9.58705333333333,-11.7106256666667,-11.3256046014399,13.8361440607649
15495,14.7645947786148,14.8541599167379,11.2012088909116,13.2943836666667,13.3660588333333,13.7592446810379,-9.88582175270575,-12.8993162727639,-12.6044643133302,-9.26521383333333,-10.5729438333333,-10.0333687751301,12.9285324647237
16226,15.1635750464243,15.2137549446493,11.5393300511386,14.168614,14.2683741666667,13.231878991369,-8.82745983089283,-13.5543842740522,-15.1766995905173,-10.6944865,-11.3191063333333,-9.43816645720763,16.3166346590758
16,11.9931314099138,13.777869955312,13.1903114571575,13.1638233333333,13.2040558333333,13.3122919447495,-16.2495722540782,-14.7737386285968,-15.3897563758524,-15.228437,-15.3445505,-15.4861331961706,0.00698338114730946
373,12.3923196739002,14.1254240086014,13.2450794383644,13.4229746666667,13.4061281666666,13.3040265146496,-16.3749302797353,-16.2368525829574,-15.2705996095088,-15.0456348333333,-15.2119923333333,-14.7762701457993,1.32739610290554
729,12.5495614953451,13.9190947719385,13.2557965843448,13.331948,13.4601548333333,12.8152236241183,-16.623515560275,-14.1942733263137,-15.1000392768385,-14.8114795,-15.0855381666666,-15.6306853406174,1.65758525708197
1085,12.7811853214239,14.2098022234422,13.2657761581107,13.3621636666667,13.344527,13.2803780599089,-15.7256480112674,-14.3656795221161,-15.1903508773201,-15.085293,-15.2956478333333,-15.4223083016103,0.915137060777094
1440,13.8237109321394,14.8906399111447,13.0450540173793,14.131239,14.225222,14.5965395233192,-16.7793514172816,-15.2514918627489,-15.0264682294283,-14.8695211666667,-15.1832671666667,-15.8171521973399,2.74496618235059
1794,12.0356187075265,13.706136839407,13.1943021336149,13.3208745,13.2687611666666,12.9613159751698,-16.8068402327096,-15.4083478760429,-15.1889932430949,-15.1735018333333,-15.2347868333333,-16.975038155112,0.764446977900498
2147,13.9525151653599,14.5273879587366,12.9916772857913,12.9524228333333,13.1146793333333,12.5363921362641,-14.4891082963943,-13.4168364015244,-15.17492641881,-14.2984133333333,-14.8456571666667,-14.0617356891371,2.4088002161978
2499,12.270199375109,14.0053297104312,13.3615529894312,13.4842686666667,13.3316826666666,13.8671313939871,-16.4603408875393,-15.3186154975407,-15.2660305238277,-15.21691,-15.1363745,-14.6748097795494,1.23240714213632
2849,12.4147801796766,13.8068489940571,13.2912928225376,13.2591838333333,13.198034,12.2998031471045,-16.1120407941923,-14.6610785835383,-15.528685670612,-15.2298411666667,-15.2778018333333,-15.2547765007693,1.31282144893393
3198,13.0741289403556,14.2565929345152,13.1761992460806,13.5821676666667,13.630671,13.9631890646985,-15.7137668044305,-12.8989815457217,-15.2082228800841,-14.6962678333333,-14.9360776666667,-15.2110166007118,1.19007060445522
3547,11.4723103622708,13.1732845788418,13.222559205205,13.1900883333333,13.1358091666666,12.5920479369886,-16.2048122924469,-15.1684097246598,-15.238997664876,-10.7635966666667,-14.1628403333333,-12.2886194170552,2.96159558689197
3896,13.2961311611054,14.166977676139,13.3051351489957,13.1930375,13.4149785,13.6671687468926,-15.5431930859797,-13.5957135496412,-15.1303935102947,-14.5317895,-15.307192,-15.4458943543885,1.61199263646738
4247,14.7141917228034,15.3226136730209,13.1272744170399,14.0127203333333,14.0172088333333,14.2881402108762,-11.3520251885869,-11.9207958308084,-15.2849939793669,-9.10065583333333,-13.0373733333333,-9.43981965773397,3.89456156054518
4599,14.184897445274,14.8466484631008,13.1676748056016,13.5969925,13.7302563333333,14.1207594187312,-12.9148231393875,-12.1243399833318,-15.6685701734246,-9.90857583333334,-13.8144415,-11.2504897627715,2.9835297661547
4955,14.7182657725935,15.7759926194333,13.2385214801102,14.5105638333333,14.804854,15.4479718874073,-14.7433228750416,-13.3410706499229,-15.4697638139438,-11.9800588333333,-13.8436361666667,-9.68487918399249,5.45743810005786
5313,14.1288607102464,15.1955247100654,13.1410071865468,13.8497995,14.0520113333333,14.6762189332915,-15.961441875961,-14.3366104362772,-15.379924105786,-13.0039743333333,-14.4143613333333,-12.2695021358443,3.82708085243589
5671,12.383348220751,14.6556070795063,13.1995056635726,13.606537,13.7047186666667,13.6005410278683,-14.9784798556925,-13.7591180373006,-15.3678265888655,-9.08415533333334,-11.9675988333334,-9.24471968868195,6.41774468912925
6027,13.7335882013995,14.8739152400441,12.9347640551375,14.0619855,14.2148765,14.6903771728887,-13.3845549871695,-12.5993295620516,-15.1855775267586,-12.9490138333333,-13.970802,-11.9460101215686,4.58160070142945
6379,14.7123008767897,15.195520306235,13.1776488922655,14.2252628333333,14.293298,14.9888599604666,-12.9630785860939,-12.48375816177,-15.784020370749,-13.0867603333333,-14.1624836666667,-11.4408817750767,5.85316695278405
6725,14.0257597128793,15.3234044439757,13.0398239207296,14.1117518333333,14.0648978333333,14.6943540870136,-14.8191999242453,-13.901167303924,-15.1884417547169,-13.3334788333333,-14.2830596666667,-12.0750939957421,4.57148195920531
7062,14.2886051600376,15.2214940847264,13.0655028066819,14.2415803333333,14.3284193333333,14.6433881720576,-15.9920805014807,-13.79576592523,-15.3564905296657,-12.785718,-14.3973335,-11.2975448074404,4.76167250180072
7391,14.3550851464679,14.9139508834868,13.2800873703736,14.1026025,14.2344585,14.4555610310989,-13.2262531587298,-11.6900172907953,-15.7645491079447,-12.8874291666667,-14.134531,-10.8469403214485,5.15075897799787
7711,14.1283400097614,15.0268940696938,13.0119398197033,14.2455668333333,14.3226525,14.8474393086469,-13.1384821250222,-11.8393451109013,-15.6030764442684,-12.376583,-14.2264083333333,-10.4731806441575,5.32230012473474
8024,13.8176461722183,14.6630061686997,13.0539977949165,14.0235163333333,14.002974,14.7595557057125,-15.3249596745124,-13.5529130008145,-14.7641028797797,-13.622449,-14.7461491666667,-13.5556390510433,3.51359679794538
8330,13.8503604371663,14.8299605445998,12.5360952753213,13.8926971666667,13.8413285,14.2166450629605,-14.9047776872551,-12.681933609798,-14.2258754446555,-13.4104498333333,-14.4766446666667,-10.7344999424566,6.25226731511075
8630,13.3194654975278,14.577307698399,13.33595685912,13.9404071666667,13.8489916666667,14.958384074855,-15.3776783996179,-13.2992992105525,-14.7272016345954,-13.2220723333333,-14.7904726666667,-11.2510589339461,7.95275276261185
8925,12.672783127941,14.4740626384025,11.2645115756642,13.4912583333333,13.1165978333333,14.206404386741,-15.2317027426351,-13.8607735766171,-11.9418440295147,-12.3581885,-14.3893641666667,-9.82069408567881,8.99161656726007
9216,11.954649596565,14.0010655465436,11.418668991859,13.341429,13.052246,14.1040108789145,-14.153869465897,-13.034347888176,-10.3604249228394,-12.3559478333333,-13.717376,-10.6292924315023,8.86658988727282
9504,11.7007208069795,13.6704501304558,11.3985967991756,13.4284338333333,13.1937536666667,13.7736096802152,-16.0072725515661,-15.7136092806293,-11.0291982944147,-12.2845288333333,-14.260003,-11.5933770534568,10.8671311338701
9790,11.797873925779,13.4296490180064,11.3036402218269,12.9225858333333,12.7835441666667,13.326365093752,-15.1037828781827,-14.4774337510285,-11.8117364745308,-11.8814433333333,-14.0959495,-12.0861524603289,13.1207215436225
10075,12.5456633172326,14.3881196061689,11.3021939520156,13.2111376666667,13.2242928333333,13.5668577527827,-16.0392188207896,-16.5837316634119,-11.8741815774732,-13.6849961666667,-15.3131628333333,-12.5808493210526,17.4696307530164
10218,11.9466983586576,13.0591444337504,11.6352449826637,12.2398613333333,12.361247,13.0158390416323,-13.2953340077141,-14.2934792145632,-13.5664907865965,-9.960534,-10.787879,-10.6338903957334,14.5268662115304
10361,12.034932426759,11.2738125890664,11.4245192312117,12.3924791666667,11.6713318333333,12.0798753076892,-8.91485737976815,-12.8047576077671,-11.270744907899,-5.10913616666667,-8.68564433333334,-5.24654762753666,20.9415588182487
10647,11.5721361057162,9.99362576651589,11.4396508517087,12.3491345,11.7539811666666,11.5332986371758,-10.6617552112682,-13.7164537002188,-11.3300769805214,-7.821527,-8.6846895,-7.68770658276821,25.6118998848143
-1,15.9637564632736,15.8160303764433,12.672138288171,14.0995201666667,14.4795923333333,13.9163592956077,-1.25968671771912,6.88031711510375,3.23824965017932,1.91577433333333,2.11801833333333,3.35487969571234,17.6362283579678
159,15.6824183551433,15.3696429878979,12.6901079619009,14.3265986666667,14.5099905,13.9092791546175,-1.29163309828351,6.06801770524159,3.59636893810308,2.00509483333333,2.223563,3.05046790714166,18.0130696842683
323,15.3030466950422,14.4714874449525,12.6152791825109,13.5903085,14.1279693333333,13.7055547986026,-1.33929601897945,6.59494976904544,3.17623869067286,2.589636,2.638252,3.83172161912671,16.744779450222
489,15.070586771548,14.9173563078834,12.7193886973944,14.2473306666667,14.1366538333333,14.3375797943806,-1.48197765614428,5.49148422683515,3.62092152272306,2.29866266666667,2.6272505,2.70184732650456,13.9766680227826
655,15.2359028739282,14.4875139326397,12.6300383389312,14.3412498333333,14.4099781666667,14.3073781805134,-1.50407160651933,5.97600070382351,3.10389716843385,2.22941733333333,2.5257065,2.80783573269462,16.5012244703701
829,15.1940855318357,14.8110686216457,12.6325023759481,14.5949946666667,14.1625615,13.5984390390218,-1.44375830661956,5.56860212931507,3.09290408542764,1.2569885,2.394732,2.81192454966766,14.7496822480931
995,15.7964163251882,16.0977061798885,12.8590087205516,14.4157405,14.2989073333333,14.0081901093874,-1.13165384431213,5.83535523322497,1.65998625289707,0.665548666666667,1.374321,1.2681380658462,18.7898782296461
1162,15.9957654403889,16.0555218518064,13.0404841595849,14.0435553333333,14.418461,14.3779736924391,-1.25800839992719,6.27943862614701,2.76551631076353,2.7694355,2.9920145,4.27501988085092,12.9828051618477
1329,15.7809546605562,15.8701621732153,12.9793521311346,14.65659,14.482764,14.8204121598517,-1.0940120534206,7.55752549930023,3.146996860458,2.8469255,2.91609383333334,4.60770620337069,18.4326571157492
